133.07617,89.23242,0.81207234,144.44336,77.865234,0.8455257,121.708984,72.18164,0.8193768,150.12695,83.54883,0.7701311,87.60742,94.916016,0.72938097,138.75977,151.75195,0.9099439,59.189453,163.11914,0.88794667,161.49414,208.58789,0.6818229,30.771484,248.37305,0.90415657,155.81055,231.32227,0.83400357,98.97461,276.79102,0.9466759,138.75977,288.1582,0.870303,87.60742,299.5254,0.8246923,121.708984,379.0957,0.7277112,121.708984,390.4629,0.83774054,104.6582,441.61523,0.94639176,167.17773,498.45117,0.8447118
126.48926,87.85254,0.7359521,132.08496,76.66113,0.7995263,115.29785,76.66113,0.78453374,143.27637,82.256836,0.7483812,87.319336,93.44824,0.76352125,148.87207,149.40527,0.90896755,64.93652,160.59668,0.89834625,165.65918,216.55371,0.6679616,42.55371,244.53223,0.9266639,165.65918,233.34082,0.82600904,104.106445,272.51074,0.9285612,148.87207,294.89355,0.8606552,98.51074,300.48926,0.8409356,126.48926,367.6377,0.77759236,132.08496,390.0205,0.8403805,109.70215,429.19043,0.88147753,176.85059,496.33887,0.89086336
129.19629,80.53418,0.80357265,134.6748,64.09863,0.8407454,118.23926,64.09863,0.7902913,145.63184,75.055664,0.83615637,90.84668,80.53418,0.7711924,145.63184,146.27637,0.894434,63.4541,157.2334,0.8853819,167.5459,201.06152,0.8341348,41.54004,239.41113,0.9356375,167.5459,233.93262,0.76686364,107.28223,266.8037,0.9429746,151.11035,283.23926,0.86950606,101.80371,288.71777,0.8206773,129.19629,359.93848,0.79673934,129.19629,376.37402,0.8186459,101.80371,425.68066,0.88395905,178.50293,491.42285,0.876566
116.20996,63.413086,0.7416873,121.62988,57.993164,0.801938,105.37012,57.993164,0.7809103,132.46973,63.413086,0.81422937,89.11035,68.83301,0.7886808,143.30957,123.03223,0.8685283,56.59082,144.71191,0.89657015,159.56934,188.07129,0.8657427,40.331055,226.01074,0.9059497,164.98926,220.59082,0.7771481,105.37012,253.11035,0.8948424,148.72949,269.37012,0.8292607,89.11035,280.20996,0.87583536,127.049805,350.66895,0.83160764,127.049805,366.9287,0.82678264,94.53027,410.2881,0.919554,170.40918,480.74707,0.8979312
131.92871,90.61233,0.8603029,137.7002,84.84084,0.8544364,114.61426,84.84084,0.865252,143.47168,79.06936,0.8327433,91.52832,96.38381,0.79880494,149.24316,148.32716,0.8908479,68.44239,171.4131,0.88096714,166.55762,206.042,0.8315012,45.356453,257.98535,0.92711157,178.10059,240.6709,0.83249784,114.61426,281.0713,0.9535095,155.01465,292.61426,0.8172903,108.84277,304.15723,0.8078034,137.7002,373.41504,0.8026863,143.47168,396.50098,0.8333934,97.299805,431.12988,0.86631477,172.3291,506.15915,0.9150835
132.59668,107.34084,0.79321,138.66113,89.147484,0.85671866,120.46777,95.21194,0.750288,150.79004,89.147484,0.70233756,102.274414,119.46975,0.70034546,150.79004,167.98537,0.9280999,71.952156,192.24318,0.907549,162.91895,234.69435,0.74677086,59.82325,277.1455,0.9340936,175.04785,252.8877,0.75547814,126.53223,301.40332,0.9087701,162.91895,319.59668,0.8232298,120.46777,331.7256,0.8259736,175.04785,416.62793,0.8001464,156.85449,428.75684,0.8819062,120.46777,434.8213,0.8570545,168.9834,519.72363,0.9051198
144.94336,142.31836,0.8194199,138.67383,129.7793,0.8370338,132.4043,129.7793,0.8653013,132.4043,129.7793,0.5709722,101.05664,148.58789,0.7379526,144.94336,186.20508,0.92091465,69.708984,211.2832,0.8928031,163.75195,255.16992,0.7756288,50.90039,292.7871,0.94357044,176.29102,267.70898,0.8673251,126.134766,324.13477,0.96008736,157.48242,330.4043,0.80913925,107.32617,349.2129,0.779828,176.29102,424.44727,0.91524166,151.21289,443.25586,0.90904325,126.134766,455.79492,0.7826881,157.48242,531.0293,0.93074226
135.52734,134.77734,0.8325597,135.52734,128.5664,0.834367,123.10547,128.5664,0.8656417,135.52734,122.35547,0.71656597,92.05078,140.98828,0.7863194,141.73828,184.46484,0.93554324,67.20703,203.09766,0.8980963,160.3711,258.9961,0.80643797,42.36328,296.26172,0.91570646,185.21484,283.83984,0.829819,123.10547,321.10547,0.9778947,160.3711,333.52734,0.85362947,104.47266,345.94922,0.8061507,179.0039,432.90234,0.94276005,141.73828,439.11328,0.8636459,123.10547,451.53516,0.689758,147.94922,526.0664,0.94490397
139.54004,145.64355,0.9357434,139.54004,139.22754,0.9147595,126.70801,139.22754,0.89048576,133.12402,132.81152,0.61009,101.043945,152.05957,0.84621036,145.95605,203.3877,0.9382582,75.37988,222.63574,0.93382126,158.78809,267.54785,0.83961266,56.131836,312.45996,0.89722383,178.03613,312.45996,0.8048884,133.12402,331.708,0.9215837,158.78809,344.54004,0.85106647,107.45996,363.7881,0.75408363,190.86816,447.1963,0.9781979,139.54004,447.1963,0.8456847,126.70801,466.44434,0.7840704,139.54004,543.4365,0.88183594
133.77246,127.95996,0.9411838,133.77246,121.77832,0.9070757,121.40918,127.95996,0.8962079,127.59082,121.77832,0.64509386,90.50098,134.1416,0.8197217,146.13574,189.77637,0.8732029,65.774414,214.50293,0.8828917,152.31738,257.7744,0.7944128,53.411133,294.86426,0.9175063,189.40723,288.68262,0.81602246,127.59082,319.59082,0.9007865,152.31738,338.13574,0.8569346,102.86426,350.49902,0.8256398,189.40723,430.86035,0.95496094,133.77246,443.22363,0.8821021,152.31738,480.31348,0.89601964,133.77246,523.58496,0.8471705
