39.799805,28.670898,0.832523,41.333008,25.604492,0.8392516,36.7334,25.604492,0.8149692,44.399414,25.604492,0.85378164,32.13379,27.137695,0.9189837,50.532227,42.469727,0.9017167,26.000977,44.00293,0.8661591,53.598633,63.93457,0.89291996,24.467773,67.00098,0.74484706,35.200195,59.33496,0.9344124,24.467773,86.93262,0.33346504,50.532227,88.46582,0.76453036,32.13379,91.53223,0.75575215,53.598633,120.663086,0.74868006,35.200195,122.19629,0.77116245,56.66504,145.19434,0.74184734,38.2666,146.72754,0.7597683
39.81543,32.12793,0.89720815,41.44629,30.49707,0.8968139,36.55371,30.49707,0.90125847,44.708008,28.86621,0.8892246,30.030273,28.86621,0.89314455,49.600586,43.543945,0.890524,26.768555,45.174805,0.89318043,52.862305,66.37598,0.8973693,23.506836,71.268555,0.8292481,34.92285,63.114258,0.8712279,20.245117,90.83887,0.740464,51.231445,89.20801,0.8060987,33.291992,92.46973,0.7932007,54.493164,126.71777,0.75639856,33.291992,129.97949,0.82630074,61.0166,151.18066,0.6790772,43.07715,149.5498,0.6888713
36.05371,30.49707,0.84058434,37.68457,27.235352,0.84540004,32.791992,27.235352,0.8850864,42.57715,27.235352,0.92036706,29.530273,28.86621,0.9579167,49.100586,43.543945,0.8769855,26.268555,45.174805,0.8808148,50.731445,64.74512,0.90013903,23.006836,71.268555,0.83543766,32.791992,63.114258,0.89818496,16.483398,89.20801,0.71424884,49.100586,90.83887,0.7877913,31.161133,94.100586,0.78926355,53.993164,126.71777,0.76414496,31.161133,129.97949,0.8457927,63.77832,154.44238,0.69007254,45.838867,157.7041,0.71594435
29.31543,31.227533,0.88668084,32.655273,27.88769,0.8865323,27.645506,27.88769,0.9068892,39.33496,27.88769,0.8994125,25.975584,27.88769,0.7963224,46.01465,42.91699,0.89687586,25.975584,44.58691,0.9031901,47.68457,67.96582,0.86531687,20.965818,67.96582,0.7611591,29.31543,62.95605,0.8613076,15.956053,89.674805,0.6428299,47.68457,93.01465,0.8005088,30.985352,93.01465,0.7992267,52.694336,128.08301,0.77698857,29.31543,126.41309,0.74279916,66.05371,153.13184,0.73202837,37.66504,158.1416,0.7243637
25.4375,29.4375,0.91688645,27.3125,25.6875,0.90714204,23.5625,25.6875,0.9147577,38.5625,27.5625,0.91314036,23.5625,25.6875,0.66379064,47.9375,44.4375,0.88334376,27.3125,46.3125,0.8350255,47.9375,66.9375,0.8542827,21.6875,68.8125,0.71092373,27.3125,63.1875,0.76323336,16.0625,87.5625,0.6678057,46.0625,93.1875,0.8009878,32.9375,95.0625,0.8337124,55.4375,128.8125,0.8534552,31.0625,132.5625,0.8078821,70.4375,160.6875,0.73453283,34.8125,171.9375,0.92804193
26.704102,32.78027,0.87178904,28.666992,26.891596,0.87449265,24.741209,26.891596,0.86320233,36.518555,26.891596,0.901511,22.778318,26.891596,0.7608124,46.333008,44.557613,0.8789778,24.741209,46.520504,0.82043254,48.2959,68.112305,0.7848277,18.852537,77.92676,0.700059,24.741209,64.18652,0.7680734,14.926756,72.038086,0.53525954,46.333008,95.59277,0.8203923,28.666992,97.555664,0.8378297,54.18457,130.9248,0.84482366,28.666992,134.85059,0.89834815,69.887695,164.29395,0.7959482,28.666992,172.14551,0.91399205
24.550783,33.269535,0.9113121,26.542969,29.285162,0.89079225,22.558596,29.285162,0.90511465,34.51172,27.292974,0.8930267,20.566408,29.285162,0.8042817,44.472656,45.22266,0.8645298,22.558596,47.214848,0.7782921,48.45703,71.12109,0.854129,16.582033,79.08984,0.6681874,24.550783,65.14453,0.82498664,16.582033,69.12891,0.7492841,42.48047,95.02734,0.7977856,26.542969,97.01953,0.8253898,50.44922,130.88672,0.80184406,26.542969,136.86328,0.8298351,68.37891,166.7461,0.7630256,26.542969,172.72266,0.9006948
26.026367,27.993164,0.7542196,29.83496,24.18457,0.7843998,24.12207,22.280273,0.773948,33.643555,22.280273,0.821579,20.313477,24.18457,0.75107235,39.356445,39.418945,0.89882123,20.313477,39.418945,0.8293402,39.356445,64.174805,0.86700535,12.696289,66.0791,0.6243626,20.313477,60.36621,0.81350106,6.9833984,81.31348,0.39340675,37.45215,90.83496,0.8272897,20.313477,90.83496,0.79184014,46.973633,125.112305,0.8594229,24.12207,132.72949,0.89174175,66.0166,155.58105,0.78779,27.930664,168.91113,0.88086116
26.381836,39.823242,0.85302925,30.424805,35.780273,0.8588519,26.381836,33.75879,0.8502037,34.467773,35.780273,0.7985185,30.424805,33.75879,0.69410336,42.55371,51.95215,0.8218894,22.338867,53.973633,0.8282091,48.618164,74.18848,0.8742314,14.25293,74.18848,0.5942545,26.381836,72.16699,0.7003319,18.295898,70.14551,0.5766994,44.575195,102.48926,0.859776,28.40332,104.51074,0.83647394,52.661133,136.85449,0.87174714,32.44629,142.91895,0.845303,62.768555,171.21973,0.516701,38.510742,177.28418,0.88363075
33.44629,37.801758,0.5215595,31.424805,33.75879,0.5300088,35.467773,33.75879,0.55674785,23.338867,33.75879,0.75404334,39.510742,33.75879,0.6556318,23.338867,53.973633,0.48949987,39.510742,49.930664,0.5308441,47.59668,72.16699,0.45742407,47.59668,72.16699,0.48375943,17.274414,96.424805,0.33332643,39.510742,76.20996,0.19594724,27.381836,104.51074,0.5940619,39.510742,102.48926,0.49848837,33.44629,140.89746,0.5622715,49.618164,136.85449,0.5745038,41.532227,177.28418,0.5952808,39.510742,175.2627,0.5372
31.31543,38.166992,0.78482264,33.356445,34.08496,0.7771269,29.274414,36.125977,0.7023832,33.356445,32.043945,0.76021576,43.561523,30.00293,0.50151384,47.643555,46.331055,0.50275934,27.233398,50.413086,0.40777627,23.151367,72.86426,0.3508712,21.110352,72.86426,0.27728316,21.110352,91.2334,0.5184123,19.069336,91.2334,0.3991604,45.60254,97.356445,0.54111165,37.438477,97.356445,0.5051931,41.520508,136.13574,0.6173928,51.725586,136.13574,0.6588964,49.68457,170.83301,0.64681256,49.68457,170.83301,0.7506667
31.166992,38.532227,0.88853574,35.288086,34.411133,0.8747997,29.106445,34.411133,0.87022364,39.40918,30.29004,0.8617965,27.045898,32.350586,0.72864974,49.711914,46.774414,0.85646176,24.985352,48.83496,0.88404113,55.893555,69.44043,0.8091614,20.864258,73.56152,0.7244211,35.288086,69.44043,0.77191937,29.106445,67.37988,0.36171964,47.651367,98.288086,0.77405876,33.22754,98.288086,0.7361267,47.651367,135.37793,0.7513978,41.469727,137.43848,0.86044115,51.77246,172.46777,0.51343864,51.77246,172.46777,0.9171946
